"","IU_ID","Year","ADMIN0ISO2","PC_in_group"
"1",1001,1996,"DZ",0
"2",1001,1997,"DZ",0
"3",1001,1998,"DZ",0
"4",1001,1999,"DZ",0
"5",1001,2000,"DZ",0
"6",1001,2001,"DZ",0
"7",1001,2002,"DZ",0
"8",1001,2003,"DZ",0
"9",1001,2004,"DZ",0
"10",1001,2005,"DZ",0
"11",1001,2006,"DZ",0
"12",1001,2007,"DZ",0
"13",1001,2008,"DZ",0
"14",1001,2009,"DZ",0
"15",1001,2010,"DZ",0
"16",1001,2011,"DZ",0
"17",1001,2012,"DZ",0
"18",1001,2013,"DZ",0
"19",1001,2014,"DZ",0
"20",1001,2015,"DZ",0
"21",1001,2016,"DZ",0
"22",1001,2017,"DZ",0
"23",1001,2018,"DZ",0
"24",1001,2019,"DZ",0
"25",1001,2020,"DZ",0
"26",1001,2021,"DZ",0
"27",1002,1996,"DZ",0
"28",1002,1997,"DZ",0
"29",1002,1998,"DZ",0
"30",1002,1999,"DZ",0
"31",1002,2000,"DZ",0
"32",1002,2001,"DZ",0
"33",1002,2002,"DZ",0
"34",1002,2003,"DZ",0
"35",1002,2004,"DZ",0
"36",1002,2005,"DZ",0
"37",1002,2006,"DZ",0
"38",1002,2007,"DZ",0
"39",1002,2008,"DZ",0
"40",1002,2009,"DZ",0
"41",1002,2010,"DZ",0
"42",1002,2011,"DZ",0
"43",1002,2012,"DZ",0
"44",1002,2013,"DZ",0
"45",1002,2014,"DZ",0
"46",1002,2015,"DZ",0
"47",1002,2016,"DZ",0
"48",1002,2017,"DZ",0
"49",1002,2018,"DZ",0
"50",1002,2019,"DZ",0
"51",1002,2020,"DZ",0
"52",1002,2021,"DZ",0
"53",1003,1996,"DZ",0
"54",1003,1997,"DZ",0
"55",1003,1998,"DZ",0
"56",1003,1999,"DZ",0
"57",1003,2000,"DZ",0
"58",1003,2001,"DZ",0
"59",1003,2002,"DZ",0
"60",1003,2003,"DZ",0
"61",1003,2004,"DZ",0
"62",1003,2005,"DZ",0
"63",1003,2006,"DZ",0
"64",1003,2007,"DZ",0
"65",1003,2008,"DZ",0
"66",1003,2009,"DZ",0
"67",1003,2010,"DZ",0
"68",1003,2011,"DZ",0
"69",1003,2012,"DZ",0
"70",1003,2013,"DZ",0
"71",1003,2014,"DZ",0
"72",1003,2015,"DZ",0
"73",1003,2016,"DZ",0
"74",1003,2017,"DZ",0
"75",1003,2018,"DZ",0
"76",1003,2019,"DZ",0
"77",1003,2020,"DZ",0
"78",1003,2021,"DZ",0
"79",1004,1996,"DZ",0
"80",1004,1997,"DZ",0
"81",1004,1998,"DZ",0
"82",1004,1999,"DZ",0
"83",1004,2000,"DZ",0
"84",1004,2001,"DZ",0
"85",1004,2002,"DZ",0
"86",1004,2003,"DZ",0
"87",1004,2004,"DZ",0
"88",1004,2005,"DZ",0
"89",1004,2006,"DZ",0
"90",1004,2007,"DZ",0
"91",1004,2008,"DZ",0
"92",1004,2009,"DZ",0
"93",1004,2010,"DZ",0
"94",1004,2011,"DZ",0
"95",1004,2012,"DZ",0
"96",1004,2013,"DZ",0
"97",1004,2014,"DZ",0
"98",1004,2015,"DZ",0
"99",1004,2016,"DZ",0
"100",1004,2017,"DZ",0
"101",1004,2018,"DZ",0
"102",1004,2019,"DZ",0
"103",1004,2020,"DZ",0
"104",1004,2021,"DZ",0
"105",1005,1996,"DZ",0
"106",1005,1997,"DZ",0
"107",1005,1998,"DZ",0
"108",1005,1999,"DZ",0
"109",1005,2000,"DZ",0
"110",1005,2001,"DZ",0
"111",1005,2002,"DZ",0
"112",1005,2003,"DZ",0
"113",1005,2004,"DZ",0
"114",1005,2005,"DZ",0
"115",1005,2006,"DZ",0
"116",1005,2007,"DZ",0
"117",1005,2008,"DZ",0
"118",1005,2009,"DZ",0
"119",1005,2010,"DZ",0
"120",1005,2011,"DZ",0
"121",1005,2012,"DZ",0
"122",1005,2013,"DZ",0
"123",1005,2014,"DZ",0
"124",1005,2015,"DZ",0
"125",1005,2016,"DZ",0
"126",1005,2017,"DZ",0
"127",1005,2018,"DZ",0
"128",1005,2019,"DZ",0
"129",1005,2020,"DZ",0
"130",1005,2021,"DZ",0
"131",1006,1996,"DZ",0
"132",1006,1997,"DZ",0
"133",1006,1998,"DZ",0
"134",1006,1999,"DZ",0
"135",1006,2000,"DZ",0
"136",1006,2001,"DZ",0
"137",1006,2002,"DZ",0
"138",1006,2003,"DZ",0
"139",1006,2004,"DZ",0
"140",1006,2005,"DZ",0
"141",1006,2006,"DZ",0
"142",1006,2007,"DZ",0
"143",1006,2008,"DZ",0
"144",1006,2009,"DZ",0
"145",1006,2010,"DZ",0
"146",1006,2011,"DZ",0
"147",1006,2012,"DZ",0
"148",1006,2013,"DZ",0
"149",1006,2014,"DZ",0
"150",1006,2015,"DZ",0
"151",1006,2016,"DZ",0
"152",1006,2017,"DZ",0
"153",1006,2018,"DZ",0
"154",1006,2019,"DZ",0
"155",1006,2020,"DZ",0
"156",1006,2021,"DZ",0
"157",1007,1996,"DZ",0
"158",1007,1997,"DZ",0
"159",1007,1998,"DZ",0
"160",1007,1999,"DZ",0
"161",1007,2000,"DZ",0
"162",1007,2001,"DZ",0
"163",1007,2002,"DZ",0
"164",1007,2003,"DZ",0
"165",1007,2004,"DZ",0
"166",1007,2005,"DZ",0
"167",1007,2006,"DZ",0
"168",1007,2007,"DZ",0
"169",1007,2008,"DZ",0
"170",1007,2009,"DZ",0
"171",1007,2010,"DZ",0
"172",1007,2011,"DZ",0
"173",1007,2012,"DZ",0
"174",1007,2013,"DZ",0
"175",1007,2014,"DZ",0
"176",1007,2015,"DZ",0
"177",1007,2016,"DZ",0
"178",1007,2017,"DZ",0
"179",1007,2018,"DZ",0
"180",1007,2019,"DZ",0
"181",1007,2020,"DZ",0
"182",1007,2021,"DZ",0
"183",1008,1996,"DZ",0
"184",1008,1997,"DZ",0
"185",1008,1998,"DZ",0
"186",1008,1999,"DZ",0
"187",1008,2000,"DZ",0
"188",1008,2001,"DZ",0
"189",1008,2002,"DZ",0
"190",1008,2003,"DZ",0
"191",1008,2004,"DZ",0
"192",1008,2005,"DZ",0
"193",1008,2006,"DZ",0
"194",1008,2007,"DZ",0
"195",1008,2008,"DZ",0
"196",1008,2009,"DZ",0
"197",1008,2010,"DZ",0
"198",1008,2011,"DZ",0
"199",1008,2012,"DZ",0
"200",1008,2013,"DZ",0
"201",1008,2014,"DZ",0
"202",1008,2015,"DZ",0
"203",1008,2016,"DZ",0
"204",1008,2017,"DZ",0
"205",1008,2018,"DZ",0
"206",1008,2019,"DZ",0
"207",1008,2020,"DZ",0
"208",1008,2021,"DZ",0
"209",1009,1996,"DZ",0
"210",1009,1997,"DZ",0
"211",1009,1998,"DZ",0
"212",1009,1999,"DZ",0
"213",1009,2000,"DZ",0
"214",1009,2001,"DZ",0
"215",1009,2002,"DZ",0
"216",1009,2003,"DZ",0
"217",1009,2004,"DZ",0
"218",1009,2005,"DZ",0
"219",1009,2006,"DZ",0
"220",1009,2007,"DZ",0
"221",1009,2008,"DZ",0
"222",1009,2009,"DZ",0
"223",1009,2010,"DZ",0
"224",1009,2011,"DZ",0
"225",1009,2012,"DZ",0
"226",1009,2013,"DZ",0
"227",1009,2014,"DZ",0
"228",1009,2015,"DZ",0
"229",1009,2016,"DZ",0
"230",1009,2017,"DZ",0
"231",1009,2018,"DZ",0
"232",1009,2019,"DZ",0
"233",1009,2020,"DZ",0
"234",1009,2021,"DZ",0
"235",1010,1996,"DZ",0
"236",1010,1997,"DZ",0
"237",1010,1998,"DZ",0
"238",1010,1999,"DZ",0
"239",1010,2000,"DZ",0
"240",1010,2001,"DZ",0
"241",1010,2002,"DZ",0
"242",1010,2003,"DZ",0
"243",1010,2004,"DZ",0
"244",1010,2005,"DZ",0
"245",1010,2006,"DZ",0
"246",1010,2007,"DZ",0
"247",1010,2008,"DZ",0
"248",1010,2009,"DZ",0
"249",1010,2010,"DZ",0
"250",1010,2011,"DZ",0
"251",1010,2012,"DZ",0
"252",1010,2013,"DZ",0
"253",1010,2014,"DZ",0
"254",1010,2015,"DZ",0
"255",1010,2016,"DZ",0
"256",1010,2017,"DZ",0
"257",1010,2018,"DZ",0
"258",1010,2019,"DZ",0
"259",1010,2020,"DZ",0
"260",1010,2021,"DZ",0
"261",1012,1996,"DZ",0
"262",1012,1997,"DZ",0
"263",1012,1998,"DZ",0
"264",1012,1999,"DZ",0
"265",1012,2000,"DZ",0
"266",1012,2001,"DZ",0
"267",1012,2002,"DZ",0
"268",1012,2003,"DZ",0
"269",1012,2004,"DZ",0
"270",1012,2005,"DZ",0
"271",1012,2006,"DZ",0
"272",1012,2007,"DZ",0
"273",1012,2008,"DZ",0
"274",1012,2009,"DZ",0
"275",1012,2010,"DZ",0
"276",1012,2011,"DZ",0
"277",1012,2012,"DZ",0
"278",1012,2013,"DZ",0
"279",1012,2014,"DZ",0
"280",1012,2015,"DZ",0
"281",1012,2016,"DZ",0
"282",1012,2017,"DZ",0
"283",1012,2018,"DZ",0
"284",1012,2019,"DZ",0
"285",1012,2020,"DZ",0
"286",1012,2021,"DZ",0
"287",1013,1996,"DZ",0
"288",1013,1997,"DZ",0
"289",1013,1998,"DZ",0
"290",1013,1999,"DZ",0
"291",1013,2000,"DZ",0
"292",1013,2001,"DZ",0
"293",1013,2002,"DZ",0
"294",1013,2003,"DZ",0
"295",1013,2004,"DZ",0
"296",1013,2005,"DZ",0
"297",1013,2006,"DZ",0
"298",1013,2007,"DZ",0
"299",1013,2008,"DZ",0
"300",1013,2009,"DZ",0
"301",1013,2010,"DZ",0
"302",1013,2011,"DZ",0
"303",1013,2012,"DZ",0
"304",1013,2013,"DZ",0
"305",1013,2014,"DZ",0
"306",1013,2015,"DZ",0
"307",1013,2016,"DZ",0
"308",1013,2017,"DZ",0
"309",1013,2018,"DZ",0
"310",1013,2019,"DZ",0
"311",1013,2020,"DZ",0
"312",1013,2021,"DZ",0
"313",1014,1996,"DZ",0
"314",1014,1997,"DZ",0
"315",1014,1998,"DZ",0
"316",1014,1999,"DZ",0
"317",1014,2000,"DZ",0
"318",1014,2001,"DZ",0
"319",1014,2002,"DZ",0
"320",1014,2003,"DZ",0
"321",1014,2004,"DZ",0
"322",1014,2005,"DZ",0
"323",1014,2006,"DZ",0
"324",1014,2007,"DZ",0
"325",1014,2008,"DZ",0
"326",1014,2009,"DZ",0
"327",1014,2010,"DZ",0
"328",1014,2011,"DZ",0
"329",1014,2012,"DZ",0
"330",1014,2013,"DZ",0
"331",1014,2014,"DZ",0
"332",1014,2015,"DZ",0
"333",1014,2016,"DZ",0
"334",1014,2017,"DZ",0
"335",1014,2018,"DZ",0
"336",1014,2019,"DZ",0
"337",1014,2020,"DZ",0
"338",1014,2021,"DZ",0
"339",1015,1996,"DZ",0
"340",1015,1997,"DZ",0
"341",1015,1998,"DZ",0
"342",1015,1999,"DZ",0
"343",1015,2000,"DZ",0
"344",1015,2001,"DZ",0
"345",1015,2002,"DZ",0
"346",1015,2003,"DZ",0
"347",1015,2004,"DZ",0
"348",1015,2005,"DZ",0
"349",1015,2006,"DZ",0
"350",1015,2007,"DZ",0
"351",1015,2008,"DZ",0
"352",1015,2009,"DZ",0
"353",1015,2010,"DZ",0
"354",1015,2011,"DZ",0
"355",1015,2012,"DZ",0
"356",1015,2013,"DZ",0
"357",1015,2014,"DZ",0
"358",1015,2015,"DZ",0
"359",1015,2016,"DZ",0
"360",1015,2017,"DZ",0
"361",1015,2018,"DZ",0
"362",1015,2019,"DZ",0
"363",1015,2020,"DZ",0
"364",1015,2021,"DZ",0
"365",1016,1996,"DZ",0
"366",1016,1997,"DZ",0
"367",1016,1998,"DZ",0
"368",1016,1999,"DZ",0
"369",1016,2000,"DZ",0
"370",1016,2001,"DZ",0
"371",1016,2002,"DZ",0
"372",1016,2003,"DZ",0
"373",1016,2004,"DZ",0
"374",1016,2005,"DZ",0
"375",1016,2006,"DZ",0
"376",1016,2007,"DZ",0
"377",1016,2008,"DZ",0
"378",1016,2009,"DZ",0
"379",1016,2010,"DZ",0
"380",1016,2011,"DZ",0
"381",1016,2012,"DZ",0
"382",1016,2013,"DZ",0
"383",1016,2014,"DZ",0
"384",1016,2015,"DZ",0
"385",1016,2016,"DZ",0
"386",1016,2017,"DZ",0
"387",1016,2018,"DZ",0
"388",1016,2019,"DZ",0
"389",1016,2020,"DZ",0
"390",1016,2021,"DZ",0
"391",1017,1996,"DZ",0
"392",1017,1997,"DZ",0
"393",1017,1998,"DZ",0
"394",1017,1999,"DZ",0
"395",1017,2000,"DZ",0
"396",1017,2001,"DZ",0
"397",1017,2002,"DZ",0
"398",1017,2003,"DZ",0
"399",1017,2004,"DZ",0
"400",1017,2005,"DZ",0
"401",1017,2006,"DZ",0
"402",1017,2007,"DZ",0
"403",1017,2008,"DZ",0
"404",1017,2009,"DZ",0
"405",1017,2010,"DZ",0
"406",1017,2011,"DZ",0
"407",1017,2012,"DZ",0
"408",1017,2013,"DZ",0
"409",1017,2014,"DZ",0
"410",1017,2015,"DZ",0
"411",1017,2016,"DZ",0
"412",1017,2017,"DZ",0
"413",1017,2018,"DZ",0
"414",1017,2019,"DZ",0
"415",1017,2020,"DZ",0
"416",1017,2021,"DZ",0
"417",1018,1996,"DZ",0
"418",1018,1997,"DZ",0
"419",1018,1998,"DZ",0
"420",1018,1999,"DZ",0
"421",1018,2000,"DZ",0
"422",1018,2001,"DZ",0
"423",1018,2002,"DZ",0
"424",1018,2003,"DZ",0
"425",1018,2004,"DZ",0
"426",1018,2005,"DZ",0
"427",1018,2006,"DZ",0
"428",1018,2007,"DZ",0
"429",1018,2008,"DZ",0
"430",1018,2009,"DZ",0
"431",1018,2010,"DZ",0
"432",1018,2011,"DZ",0
"433",1018,2012,"DZ",0
"434",1018,2013,"DZ",0
"435",1018,2014,"DZ",0
"436",1018,2015,"DZ",0
"437",1018,2016,"DZ",0
"438",1018,2017,"DZ",0
"439",1018,2018,"DZ",0
"440",1018,2019,"DZ",0
"441",1018,2020,"DZ",0
"442",1018,2021,"DZ",0
"443",1019,1996,"DZ",0
"444",1019,1997,"DZ",0
"445",1019,1998,"DZ",0
"446",1019,1999,"DZ",0
"447",1019,2000,"DZ",0
"448",1019,2001,"DZ",0
"449",1019,2002,"DZ",0
"450",1019,2003,"DZ",0
"451",1019,2004,"DZ",0
"452",1019,2005,"DZ",0
"453",1019,2006,"DZ",0
"454",1019,2007,"DZ",0
"455",1019,2008,"DZ",0
"456",1019,2009,"DZ",0
"457",1019,2010,"DZ",0
"458",1019,2011,"DZ",0
"459",1019,2012,"DZ",0
"460",1019,2013,"DZ",0
"461",1019,2014,"DZ",0
"462",1019,2015,"DZ",0
"463",1019,2016,"DZ",0
"464",1019,2017,"DZ",0
"465",1019,2018,"DZ",0
"466",1019,2019,"DZ",0
"467",1019,2020,"DZ",0
"468",1019,2021,"DZ",0
"469",1021,1996,"DZ",0
"470",1021,1997,"DZ",0
"471",1021,1998,"DZ",0
"472",1021,1999,"DZ",0
"473",1021,2000,"DZ",0
"474",1021,2001,"DZ",0
"475",1021,2002,"DZ",0
"476",1021,2003,"DZ",0
"477",1021,2004,"DZ",0
"478",1021,2005,"DZ",0
"479",1021,2006,"DZ",0
"480",1021,2007,"DZ",0
"481",1021,2008,"DZ",0
"482",1021,2009,"DZ",0
"483",1021,2010,"DZ",0
"484",1021,2011,"DZ",0
"485",1021,2012,"DZ",0
"486",1021,2013,"DZ",0
"487",1021,2014,"DZ",0
"488",1021,2015,"DZ",0
"489",1021,2016,"DZ",0
"490",1021,2017,"DZ",0
"491",1021,2018,"DZ",0
"492",1021,2019,"DZ",0
"493",1021,2020,"DZ",0
"494",1021,2021,"DZ",0
"495",1022,1996,"DZ",0
"496",1022,1997,"DZ",0
"497",1022,1998,"DZ",0
"498",1022,1999,"DZ",0
"499",1022,2000,"DZ",0
"500",1022,2001,"DZ",0
"501",1022,2002,"DZ",0
"502",1022,2003,"DZ",0
"503",1022,2004,"DZ",0
"504",1022,2005,"DZ",0
"505",1022,2006,"DZ",0
"506",1022,2007,"DZ",0
"507",1022,2008,"DZ",0
"508",1022,2009,"DZ",0
"509",1022,2010,"DZ",0
"510",1022,2011,"DZ",0
"511",1022,2012,"DZ",0
"512",1022,2013,"DZ",0
"513",1022,2014,"DZ",0
"514",1022,2015,"DZ",0
"515",1022,2016,"DZ",0
"516",1022,2017,"DZ",0
"517",1022,2018,"DZ",0
"518",1022,2019,"DZ",0
"519",1022,2020,"DZ",0
"520",1022,2021,"DZ",0
"521",1023,1996,"DZ",0
"522",1023,1997,"DZ",0
"523",1023,1998,"DZ",0
"524",1023,1999,"DZ",0
"525",1023,2000,"DZ",0
"526",1023,2001,"DZ",0
"527",1023,2002,"DZ",0
"528",1023,2003,"DZ",0
"529",1023,2004,"DZ",0
"530",1023,2005,"DZ",0
"531",1023,2006,"DZ",0
"532",1023,2007,"DZ",0
"533",1023,2008,"DZ",0
"534",1023,2009,"DZ",0
"535",1023,2010,"DZ",0
"536",1023,2011,"DZ",0
"537",1023,2012,"DZ",0
"538",1023,2013,"DZ",0
"539",1023,2014,"DZ",0
"540",1023,2015,"DZ",0
"541",1023,2016,"DZ",0
"542",1023,2017,"DZ",0
"543",1023,2018,"DZ",0
"544",1023,2019,"DZ",0
"545",1023,2020,"DZ",0
"546",1023,2021,"DZ",0
"547",1024,1996,"DZ",0
"548",1024,1997,"DZ",0
"549",1024,1998,"DZ",0
"550",1024,1999,"DZ",0
"551",1024,2000,"DZ",0
"552",1024,2001,"DZ",0
"553",1024,2002,"DZ",0
"554",1024,2003,"DZ",0
"555",1024,2004,"DZ",0
"556",1024,2005,"DZ",0
"557",1024,2006,"DZ",0
"558",1024,2007,"DZ",0
"559",1024,2008,"DZ",0
"560",1024,2009,"DZ",0
"561",1024,2010,"DZ",0
"562",1024,2011,"DZ",0
"563",1024,2012,"DZ",0
"564",1024,2013,"DZ",0
"565",1024,2014,"DZ",0
"566",1024,2015,"DZ",0
"567",1024,2016,"DZ",0
"568",1024,2017,"DZ",0
"569",1024,2018,"DZ",0
"570",1024,2019,"DZ",0
"571",1024,2020,"DZ",0
"572",1024,2021,"DZ",0
"573",1025,1996,"DZ",0
"574",1025,1997,"DZ",0
"575",1025,1998,"DZ",0
"576",1025,1999,"DZ",0
"577",1025,2000,"DZ",0
"578",1025,2001,"DZ",0
"579",1025,2002,"DZ",0
"580",1025,2003,"DZ",0
"581",1025,2004,"DZ",0
"582",1025,2005,"DZ",0
"583",1025,2006,"DZ",0
"584",1025,2007,"DZ",0
"585",1025,2008,"DZ",0
"586",1025,2009,"DZ",0
"587",1025,2010,"DZ",0
"588",1025,2011,"DZ",0
"589",1025,2012,"DZ",0
"590",1025,2013,"DZ",0
"591",1025,2014,"DZ",0
"592",1025,2015,"DZ",0
"593",1025,2016,"DZ",0
"594",1025,2017,"DZ",0
"595",1025,2018,"DZ",0
"596",1025,2019,"DZ",0
"597",1025,2020,"DZ",0
"598",1025,2021,"DZ",0
"599",1026,1996,"DZ",0
"600",1026,1997,"DZ",0
"601",1026,1998,"DZ",0
"602",1026,1999,"DZ",0
"603",1026,2000,"DZ",0
"604",1026,2001,"DZ",0
"605",1026,2002,"DZ",0
"606",1026,2003,"DZ",0
"607",1026,2004,"DZ",0
"608",1026,2005,"DZ",0
"609",1026,2006,"DZ",0
"610",1026,2007,"DZ",0
"611",1026,2008,"DZ",0
"612",1026,2009,"DZ",0
"613",1026,2010,"DZ",0
"614",1026,2011,"DZ",0
"615",1026,2012,"DZ",0
"616",1026,2013,"DZ",0
"617",1026,2014,"DZ",0
"618",1026,2015,"DZ",0
"619",1026,2016,"DZ",0
"620",1026,2017,"DZ",0
"621",1026,2018,"DZ",0
"622",1026,2019,"DZ",0
"623",1026,2020,"DZ",0
"624",1026,2021,"DZ",0
"625",1027,1996,"DZ",0
"626",1027,1997,"DZ",0
"627",1027,1998,"DZ",0
"628",1027,1999,"DZ",0
"629",1027,2000,"DZ",0
"630",1027,2001,"DZ",0
"631",1027,2002,"DZ",0
"632",1027,2003,"DZ",0
"633",1027,2004,"DZ",0
"634",1027,2005,"DZ",0
"635",1027,2006,"DZ",0
"636",1027,2007,"DZ",0
"637",1027,2008,"DZ",0
"638",1027,2009,"DZ",0
"639",1027,2010,"DZ",0
"640",1027,2011,"DZ",0
"641",1027,2012,"DZ",0
"642",1027,2013,"DZ",0
"643",1027,2014,"DZ",0
"644",1027,2015,"DZ",0
"645",1027,2016,"DZ",0
"646",1027,2017,"DZ",0
"647",1027,2018,"DZ",0
"648",1027,2019,"DZ",0
"649",1027,2020,"DZ",0
"650",1027,2021,"DZ",0
"651",1028,1996,"DZ",0
"652",1028,1997,"DZ",0
"653",1028,1998,"DZ",0
"654",1028,1999,"DZ",0
"655",1028,2000,"DZ",0
"656",1028,2001,"DZ",0
"657",1028,2002,"DZ",0
"658",1028,2003,"DZ",0
"659",1028,2004,"DZ",0
"660",1028,2005,"DZ",0
"661",1028,2006,"DZ",0
"662",1028,2007,"DZ",0
"663",1028,2008,"DZ",0
"664",1028,2009,"DZ",0
"665",1028,2010,"DZ",0
"666",1028,2011,"DZ",0
"667",1028,2012,"DZ",0
"668",1028,2013,"DZ",0
"669",1028,2014,"DZ",0
"670",1028,2015,"DZ",0
"671",1028,2016,"DZ",0
"672",1028,2017,"DZ",0
"673",1028,2018,"DZ",0
"674",1028,2019,"DZ",0
"675",1028,2020,"DZ",0
"676",1028,2021,"DZ",0
"677",1029,1996,"DZ",0
"678",1029,1997,"DZ",0
"679",1029,1998,"DZ",0
"680",1029,1999,"DZ",0
"681",1029,2000,"DZ",0
"682",1029,2001,"DZ",0
"683",1029,2002,"DZ",0
"684",1029,2003,"DZ",0
"685",1029,2004,"DZ",0
"686",1029,2005,"DZ",0
"687",1029,2006,"DZ",0
"688",1029,2007,"DZ",0
"689",1029,2008,"DZ",0
"690",1029,2009,"DZ",0
"691",1029,2010,"DZ",0
"692",1029,2011,"DZ",0
"693",1029,2012,"DZ",0
"694",1029,2013,"DZ",0
"695",1029,2014,"DZ",0
"696",1029,2015,"DZ",0
"697",1029,2016,"DZ",0
"698",1029,2017,"DZ",0
"699",1029,2018,"DZ",0
"700",1029,2019,"DZ",0
"701",1029,2020,"DZ",0
"702",1029,2021,"DZ",0
"703",1031,1996,"DZ",0
"704",1031,1997,"DZ",0
"705",1031,1998,"DZ",0
"706",1031,1999,"DZ",0
"707",1031,2000,"DZ",0
"708",1031,2001,"DZ",0
"709",1031,2002,"DZ",0
"710",1031,2003,"DZ",0
"711",1031,2004,"DZ",0
"712",1031,2005,"DZ",0
"713",1031,2006,"DZ",0
"714",1031,2007,"DZ",0
"715",1031,2008,"DZ",0
"716",1031,2009,"DZ",0
"717",1031,2010,"DZ",0
"718",1031,2011,"DZ",0
"719",1031,2012,"DZ",0
"720",1031,2013,"DZ",0
"721",1031,2014,"DZ",0
"722",1031,2015,"DZ",0
"723",1031,2016,"DZ",0
"724",1031,2017,"DZ",0
"725",1031,2018,"DZ",0
"726",1031,2019,"DZ",0
"727",1031,2020,"DZ",0
"728",1031,2021,"DZ",0
"729",1032,1996,"DZ",0
"730",1032,1997,"DZ",0
"731",1032,1998,"DZ",0
"732",1032,1999,"DZ",0
"733",1032,2000,"DZ",0
"734",1032,2001,"DZ",0
"735",1032,2002,"DZ",0
"736",1032,2003,"DZ",0
"737",1032,2004,"DZ",0
"738",1032,2005,"DZ",0
"739",1032,2006,"DZ",0
"740",1032,2007,"DZ",0
"741",1032,2008,"DZ",0
"742",1032,2009,"DZ",0
"743",1032,2010,"DZ",0
"744",1032,2011,"DZ",0
"745",1032,2012,"DZ",0
"746",1032,2013,"DZ",0
"747",1032,2014,"DZ",0
"748",1032,2015,"DZ",0
"749",1032,2016,"DZ",0
"750",1032,2017,"DZ",0
"751",1032,2018,"DZ",0
"752",1032,2019,"DZ",0
"753",1032,2020,"DZ",0
"754",1032,2021,"DZ",0
"755",1033,1996,"DZ",0
"756",1033,1997,"DZ",0
"757",1033,1998,"DZ",0
"758",1033,1999,"DZ",0
"759",1033,2000,"DZ",0
"760",1033,2001,"DZ",0
"761",1033,2002,"DZ",0
"762",1033,2003,"DZ",0
"763",1033,2004,"DZ",0
"764",1033,2005,"DZ",0
"765",1033,2006,"DZ",0
"766",1033,2007,"DZ",0
"767",1033,2008,"DZ",0
"768",1033,2009,"DZ",0
"769",1033,2010,"DZ",0
"770",1033,2011,"DZ",0
"771",1033,2012,"DZ",0
"772",1033,2013,"DZ",0
"773",1033,2014,"DZ",0
"774",1033,2015,"DZ",0
"775",1033,2016,"DZ",0
"776",1033,2017,"DZ",0
"777",1033,2018,"DZ",0
"778",1033,2019,"DZ",0
"779",1033,2020,"DZ",0
"780",1033,2021,"DZ",0
"781",1034,1996,"DZ",0
"782",1034,1997,"DZ",0
"783",1034,1998,"DZ",0
"784",1034,1999,"DZ",0
"785",1034,2000,"DZ",0
"786",1034,2001,"DZ",0
"787",1034,2002,"DZ",0
"788",1034,2003,"DZ",0
"789",1034,2004,"DZ",0
"790",1034,2005,"DZ",0
"791",1034,2006,"DZ",0
"792",1034,2007,"DZ",0
"793",1034,2008,"DZ",0
"794",1034,2009,"DZ",0
"795",1034,2010,"DZ",0
"796",1034,2011,"DZ",0
"797",1034,2012,"DZ",0
"798",1034,2013,"DZ",0
"799",1034,2014,"DZ",0
"800",1034,2015,"DZ",0
"801",1034,2016,"DZ",0
"802",1034,2017,"DZ",0
"803",1034,2018,"DZ",0
"804",1034,2019,"DZ",0
"805",1034,2020,"DZ",0
"806",1034,2021,"DZ",0
"807",1035,1996,"DZ",0
"808",1035,1997,"DZ",0
"809",1035,1998,"DZ",0
"810",1035,1999,"DZ",0
"811",1035,2000,"DZ",0
"812",1035,2001,"DZ",0
"813",1035,2002,"DZ",0
"814",1035,2003,"DZ",0
"815",1035,2004,"DZ",0
"816",1035,2005,"DZ",0
"817",1035,2006,"DZ",0
"818",1035,2007,"DZ",0
"819",1035,2008,"DZ",0
"820",1035,2009,"DZ",0
"821",1035,2010,"DZ",0
"822",1035,2011,"DZ",0
"823",1035,2012,"DZ",0
"824",1035,2013,"DZ",0
"825",1035,2014,"DZ",0
"826",1035,2015,"DZ",0
"827",1035,2016,"DZ",0
"828",1035,2017,"DZ",0
"829",1035,2018,"DZ",0
"830",1035,2019,"DZ",0
"831",1035,2020,"DZ",0
"832",1035,2021,"DZ",0
"833",1036,1996,"DZ",0
"834",1036,1997,"DZ",0
"835",1036,1998,"DZ",0
"836",1036,1999,"DZ",0
"837",1036,2000,"DZ",0
"838",1036,2001,"DZ",0
"839",1036,2002,"DZ",0
"840",1036,2003,"DZ",0
"841",1036,2004,"DZ",0
"842",1036,2005,"DZ",0
"843",1036,2006,"DZ",0
"844",1036,2007,"DZ",0
"845",1036,2008,"DZ",0
"846",1036,2009,"DZ",0
"847",1036,2010,"DZ",0
"848",1036,2011,"DZ",0
"849",1036,2012,"DZ",0
"850",1036,2013,"DZ",0
"851",1036,2014,"DZ",0
"852",1036,2015,"DZ",0
"853",1036,2016,"DZ",0
"854",1036,2017,"DZ",0
"855",1036,2018,"DZ",0
"856",1036,2019,"DZ",0
"857",1036,2020,"DZ",0
"858",1036,2021,"DZ",0
"859",1037,1996,"DZ",0
"860",1037,1997,"DZ",0
"861",1037,1998,"DZ",0
"862",1037,1999,"DZ",0
"863",1037,2000,"DZ",0
"864",1037,2001,"DZ",0
"865",1037,2002,"DZ",0
"866",1037,2003,"DZ",0
"867",1037,2004,"DZ",0
"868",1037,2005,"DZ",0
"869",1037,2006,"DZ",0
"870",1037,2007,"DZ",0
"871",1037,2008,"DZ",0
"872",1037,2009,"DZ",0
"873",1037,2010,"DZ",0
